state,county,pop_2020,pop_2021,pop_2022,Less than a high school diploma,High school diploma only,Some college or associate's degree,Bachelor's degree or higher,Percent of adults with less than a high school diploma,Percent of adults with a high school diploma only,Percent of adults completing some college or associate's degree,Percent of adults with a bachelor's degree or higher,pov_2021,Percent Caucasian,Percent African American,Percent Indian,Percent Asian,Percent Pacific,avg_house_size,pop_density
Oregon,Wheeler,1460,1453,1445,118,362,432,223,10.4,31.9,38.1,19.6,248.0,85.50093341630367,1.2445550715619167,5.8494088363410075,2.0535158680771626,0.9956440572495333,2.13,0.32084779272761
Oregon,Yamhill,107931,108436,108226,7174,17332,27440,20632,9.9,23.9,37.8,28.4,11257.0,78.98983311594931,1.511655128591017,4.3769439149192335,2.63870773552724,0.5576736563994514,2.72,55.9927328487135
Pennsylvania,Adams,103779,105632,106027,7495,29157,18988,17567,10.2,39.8,25.9,24.0,8622.0,88.2879271070615,2.392710706150342,1.6619589977220957,1.3658314350797265,0.11753986332574032,2.5,75.9334566709364
Pennsylvania,Allegheny,1249524,1245445,1233253,44384,234448,233359,390990,4.9,26.0,25.8,43.3,136011.0,76.20511012095749,14.263887711736146,1.2490011018149676,5.2305941325326,0.09988981850322676,2.21,648.103860366394
Pennsylvania,Armstrong,65459,65138,64747,3708,23866,12130,9039,7.6,49.0,24.9,18.5,7580.0,95.33792655758988,1.3027249524202948,1.3676398990867649,0.4455525884834983,0.07524232454522654,2.34,39.2090970831933
Pennsylvania,Beaver,167860,166914,165677,6722,45305,39339,31940,5.5,36.7,31.9,25.9,18184.0,86.36154398886245,8.158934746485832,1.7817847038217989,0.9453451295639287,0.09655544078681456,2.32,148.232833056137
Pennsylvania,Bedford,47569,47495,47418,3675,17339,8367,5503,10.5,49.7,24.0,15.8,5445.0,95.71280044034005,0.9071820276027969,1.52895847348786,0.5300389374757914,0.036695003363708636,2.45,18.5407191911067
Pennsylvania,Berks,428631,429612,430449,36218,106288,73049,75301,12.5,36.5,25.1,25.9,53947.0,72.79504320609648,6.8734265496359805,1.776510512349459,1.859860855956998,0.17754473702116078,2.61,187.846826301422
Pennsylvania,Blair,122651,122181,121032,6737,39331,21819,20520,7.6,44.5,24.7,23.2,14059.0,92.51896457339485,3.0554469382967078,1.4538202862282004,1.0330804723547353,0.10088371001798702,2.34,90.9386563095006
Pennsylvania,Bradford,59969,60099,59866,4163,20203,9888,8309,9.8,47.5,23.2,19.5,8085.0,93.41954206263155,1.2660246189170228,2.1031315772689583,1.0140952866892021,0.09885834555775241,2.44,20.6285944951135
Pennsylvania,Bucks,646112,647159,645054,25470,128121,110086,198250,5.5,27.7,23.8,42.9,41492.0,82.37983399221018,4.933844874618897,1.1395895027060146,6.054032763927586,0.09554929906201222,2.6,400.118508718221
Pennsylvania,Butler,194056,196789,197300,6194,43065,35868,52636,4.5,31.3,26.0,38.2,16104.0,92.45965745965746,1.8681318681318682,1.3127413127413128,1.9042669042669043,0.07276507276507277,2.37,91.3441609024843
Pennsylvania,Cambria,133199,132281,131441,7224,42381,24954,21464,7.5,44.1,26.0,22.4,16322.0,90.05482495431254,5.701795248503959,1.3423155480703766,0.8134159888200093,0.09244992295839753,2.24,75.4691612766929
Pennsylvania,Cameron,4531,4461,4418,269,1846,1059,377,7.6,52.0,29.8,10.6,588.0,93.42604298356511,0.8428150021070375,1.5592077538980194,0.9060261272650654,0.2739148756847872,2.06,4.56621290223154
Pennsylvania,Carbon,64744,65460,65460,4641,21490,13275,8460,9.7,44.9,27.7,17.7,9054.0,90.44721720088768,2.635098393662831,1.4902341166615227,0.8612201108122804,0.0867098746380965,2.45,64.7089589945943
Pennsylvania,Centre,157962,157990,158425,5525,27689,19850,44952,5.6,28.2,20.3,45.9,21124.0,83.25188591350344,4.104829741832717,1.1114116550957234,8.015508069605987,0.2043699095362606,2.47,56.1632729042276
Pennsylvania,Chester,534783,540864,545823,19947,72108,70558,200722,5.5,19.8,19.4,55.2,34996.0,78.13095373224249,6.458102314697587,1.2093007011324641,7.015690349169206,0.09796645391123647,2.65,266.047417050911
Pennsylvania,Clarion,37193,37581,37346,2452,12183,5334,5650,9.6,47.6,20.8,22.1,4190.0,94.390942217595,1.9755335762623634,1.3768870380010412,0.7626236335242061,0.08068714211348256,2.37,24.9505350357467
Pennsylvania,Clearfield,80438,78333,77904,6847,28481,13746,11043,11.4,47.4,22.9,18.4,10556.0,93.27287379271358,2.707448791811501,1.3555285599162867,0.7769933005376409,0.03969160823179899,2.38,27.0569053425368
Pennsylvania,Clinton,37380,38035,37931,2467,11797,5755,4802,9.9,47.5,23.2,19.3,4732.0,93.73278059582357,1.861626799186343,1.583541468187553,0.9552746092643613,0.11071915956433298,2.53,16.989667786191
Pennsylvania,Columbia,64682,64980,64926,3890,19234,9750,10835,8.9,44.0,22.3,24.8,9948.0,91.93278058765073,2.149182005606562,1.4060900906245828,1.5885258302309369,0.09195947850076386,2.32,52.9234682923893
Pennsylvania,Crawford,83797,83202,82670,5757,27920,13497,11954,9.7,47.2,22.8,20.2,11942.0,92.72266721434929,2.7475411332466173,1.6259327719586498,0.6788982451336117,0.08101138723443098,2.36,32.8638196141633
Pennsylvania,Cumberland,260223,265593,268579,12169,57062,42277,68927,6.7,31.6,23.4,38.2,20156.0,83.16003468401838,5.4995300169776815,1.3086659040068787,5.9593118574166235,0.1475528093326241,2.37,175.132053456229
Pennsylvania,Dauphin,286685,288187,288800,17911,64805,50814,63583,9.1,32.9,25.8,32.3,33359.0,64.52284501541293,19.51001436387405,1.5012669259695615,6.306224883394393,0.14557544261713012,2.39,201.923214480524
Pennsylvania,Delaware,576323,576772,575182,25666,109181,97672,158583,6.6,27.9,25.0,40.5,55843.0,64.66712409267144,22.997639550496878,1.1185050705344333,6.878625620890142,0.1053830723925897,2.62,1183.66103608761
Pennsylvania,Elk,30926,30771,30477,1597,11270,5594,4277,7.0,49.6,24.6,18.8,3061.0,95.13392579702939,0.8203343483935119,1.4853023429246164,0.6307873966813746,0.1522590267851594,2.2,14.2837409246655
Pennsylvania,Erie,270539,269300,267689,15628,69820,47938,53981,8.3,37.3,25.6,28.8,40564.0,82.67110008547188,9.077737705601534,1.5343242510788218,2.7733188795541563,0.08477697401794214,2.39,133.344391732901
Pennsylvania,Fayette,128569,127113,125755,10430,45513,22130,17018,11.0,47.9,23.3,17.9,19633.0,90.02625840046285,5.566929250671295,1.6496803002655511,0.5006898393341939,0.17357247763585384,2.34,64.6268140453684
Pennsylvania,Forest,6959,6896,6626,1012,3257,1146,685,16.6,53.4,18.8,11.2,907.0,75.8306462918828,17.622318799943923,0.9673349221926258,0.6308706014299734,0.19627085377821393,1.99,6.64272641080762
Pennsylvania,Franklin,155939,156589,156902,11678,46862,25449,25047,10.7,43.0,23.3,23.0,14695.0,86.4592094196804,4.760665815539326,1.7008428580936763,1.2845568793073197,0.09499549225211926,2.52,76.873624129824
Pennsylvania,Fulton,14572,14509,14533,1205,5196,2523,1668,11.4,49.1,23.8,15.7,1645.0,94.27155599603569,1.4734060125536834,2.061446977205154,0.6276841757515692,0.20482325735051207,2.43,12.8003213517763
Pennsylvania,Greene,35859,35269,34663,3089,11590,6520,4656,11.9,44.8,25.2,18.0,4803.0,91.77570093457945,3.4953271028037385,1.7383177570093458,0.7556742323097464,0.12817089452603472,2.37,24.900432642939
Pennsylvania,Huntingdon,44047,43937,43281,3236,16083,7208,5610,10.1,50.0,22.4,17.5,5426.0,89.93521467003404,5.769188536290765,1.2517843417151642,0.6895794443834413,0.08564840232787965,2.38,20.0504347738422
Pennsylvania,Indiana,83142,83158,82957,4549,22760,13558,14139,8.3,41.4,24.6,25.7,10735.0,91.67448486743807,3.685557756234291,1.3424140287478137,1.2763936666782492,0.06717861403569733,2.36,40.0137161914445
Pennsylvania,Jefferson,44478,44142,43794,3020,16212,7265,5189,9.5,51.2,22.9,16.4,5759.0,95.4089263650749,0.6416231331151236,1.5585372726681552,0.47688205839637565,0.06936466303947283,2.35,26.0884516549451
Pennsylvania,Juniata,23471,23348,23339,2804,8115,3198,2396,17.0,49.1,19.4,14.5,2272.0,93.80221408288408,1.1440800032923164,1.36219597514301,0.522655253302605,0.08230791390592206,2.58,24.2326090052396
Pennsylvania,Lackawanna,215523,215957,215615,12847,55017,39547,44781,8.4,36.1,26.0,29.4,28502.0,83.11290322580646,5.2375762859633825,1.2942458587619878,3.465998256320837,0.11769834350479512,2.35,177.959175346806
Pennsylvania,Lancaster,552761,556049,556629,50736,127880,82668,110550,13.6,34.4,22.2,29.7,47460.0,82.06057095629082,5.462801127279625,1.1741931550280464,2.953011950247947,0.1144893369102783,2.63,220.218668100779
Pennsylvania,Lawrence,85959,85554,84849,5110,27035,16552,13322,8.2,43.6,26.7,21.5,10145.0,88.83974997536973,5.894845157688476,1.601515035412858,0.707162483169314,0.051449902026250396,2.31,94.1938299919599
Pennsylvania,Lebanon,143282,143809,144011,12150,41794,22200,21545,12.4,42.8,22.7,22.1,12565.0,82.96465371070822,3.4583278987870094,1.100169557845311,1.913395069779575,0.14868918742663362,2.54,147.986510524909
Pennsylvania,Lehigh,374477,375760,376317,26144,81618,66073,79797,10.3,32.2,26.1,31.5,40827.0,66.7744103202684,9.117425328108327,1.4258772637607995,3.993419769113861,0.13391685112348048,2.56,405.574784136813
Pennsylvania,Luzerne,325197,325889,326369,22658,88518,64856,55652,9.8,38.2,28.0,24.0,40126.0,79.23702224348928,6.352417328317111,1.2879619256105284,1.5527176139896448,0.15243509330918822,2.39,137.85179535632
Pennsylvania,Lycoming,114108,113595,113104,7552,30958,22393,19572,9.4,38.5,27.8,24.3,11647.0,88.04569224246153,6.648487317409775,1.7882826334560995,1.1847060681891872,0.10807844832603111,2.37,36.0913484129061
Pennsylvania,Mercer,110534,109950,109220,7798,32995,19923,18275,9.9,41.8,25.2,23.1,13461.0,88.2597469661761,7.010930372665462,1.5956622773044153,0.9234873913417677,0.09553317841466563,2.29,64.6563143837976
Pennsylvania,Mifflin,46144,46187,45988,4750,16075,7238,4306,14.7,49.7,22.4,13.3,6882.0,94.54484535003036,1.55173496953071,1.2480891252905575,0.686867840763931,0.052352731765543524,2.39,43.5486579294043
Pennsylvania,Monroe,168316,168629,167198,12176,40417,34395,30662,10.3,34.4,29.2,26.1,18697.0,67.02983627746661,16.15898319689789,1.7707884532529083,2.9292330891856957,0.15079707022834984,2.91,106.37825091639
Pennsylvania,Montgomery,856938,864022,864683,32006,136362,126668,303992,5.3,22.8,21.1,50.7,58621.0,74.03443747487725,10.587316555989648,1.1311947094084776,8.511342067015182,0.10175056981414365,2.55,656.591561104439
Pennsylvania,Montour,18129,18103,18091,1105,4744,2679,4706,8.3,35.8,20.2,35.6,1609.0,89.2495250158328,2.649356132573359,1.4882837238758708,4.090141439729787,0.20582647245091829,2.34,54.2323642296808
Pennsylvania,Northampton,312774,318051,318526,18288,73343,55354,71686,8.4,33.5,25.3,32.8,29433.0,76.96826157096555,7.6350301046389655,1.352872208819528,3.6439983191943885,0.12106501955552683,2.55,315.213109283897
Pennsylvania,Northumberland,91542,91013,90133,6962,33069,15110,11941,10.4,49.3,22.5,17.8,10312.0,90.33830065359477,3.641307189542484,1.4295424836601307,0.8062745098039216,0.10980392156862745,2.25,77.8313122604817
Pennsylvania,Perry,45828,45941,46114,3660,15289,8027,5886,11.1,46.5,24.4,17.9,3605.0,93.96688686345011,1.3901664018730664,1.716280625470357,0.7003093904172589,0.12124759595283886,2.5,32.1541603477523
Pennsylvania,Philadelphia,1600600,1589480,1567258,147268,343452,248140,356096,13.4,31.4,22.7,32.5,341533.0,38.9314282302932,39.052564406482006,1.349306307021667,8.693230458387404,0.18413857978555997,2.57,4531.77182152852
Pennsylvania,Pike,58560,59965,60558,3018,14903,14044,11693,6.9,34.1,32.2,26.8,5210.0,81.13779946206292,6.502158003377745,1.9437668105335586,1.9953712391317946,0.14699443297679365,2.52,39.3200923627255
Pennsylvania,Potter,16385,16287,16220,1261,5552,3202,1950,10.5,46.4,26.8,16.3,2583.0,95.09769303201506,0.6179378531073446,1.5654425612052731,0.8356873822975518,0.06473634651600754,2.55,6.04760523876994
Pennsylvania,Schuylkill,142946,143201,143104,11083,47377,27535,18593,10.6,45.3,26.3,17.8,17477.0,89.61822329575952,3.8157541599570584,1.1990069779924852,0.809849704777241,0.08856682769726248,2.32,71.1850314677509
Pennsylvania,Snyder,39727,39742,39652,3596,11630,5638,5761,13.5,43.7,21.2,21.6,3571.0,93.76874131500037,1.9795704429654548,1.1214315317291987,1.001974694653697,0.11458104780711377,2.6,47.5207079946182
Pennsylvania,Somerset,74016,72999,72710,5855,27226,13142,9391,10.5,49.0,23.6,16.9,8898.0,93.47988419163403,2.8663880628299685,1.2393067218634142,0.4912685208232351,0.05502207433220232,2.35,26.934956364873
Pennsylvania,Sullivan,5823,5859,5855,471,2384,1160,877,9.6,48.7,23.7,17.9,742.0,92.68532155130093,2.0454917362133855,2.143675339551628,0.7200130911471118,0.2618229422353133,2.1,5.30060611714419
Pennsylvania,Susquehanna,38334,38363,38074,2738,13365,7161,5615,9.5,46.3,24.8,19.4,4561.0,93.76228019996518,0.8108040888402517,1.8355012808714901,0.6988832790310145,0.10445942248862139,2.37,19.382566460591
Pennsylvania,Tioga,41014,41335,41106,2650,12950,7749,6085,9.0,44.0,26.3,20.7,5266.0,93.63581282624907,1.4168530947054436,2.097315436241611,0.7643549589858314,0.10719612229679344,2.51,14.0393599425766
Pennsylvania,Union,42639,42419,42744,3460,12399,5840,7674,11.8,42.2,19.9,26.1,4211.0,86.78173869935554,6.5640632745955205,1.205552300689531,2.5305331470548467,0.08562801388075172,2.42,55.1297894540745
Pennsylvania,Venango,50354,50038,49777,3158,17667,9474,7303,8.4,47.0,25.2,19.4,6437.0,93.70940559374348,1.7004677233047396,1.8595315192486128,0.6741275161430816,0.0662765816432805,2.33,29.9910501257463
Pennsylvania,Warren,38516,38115,37808,1965,13193,7834,5566,6.9,46.2,27.4,19.5,4613.0,94.31959120900927,0.8880289725653618,1.773577417274396,0.7838468025995933,0.09922111425311306,2.3,17.4832329507541
Pennsylvania,Washington,209382,210012,210383,9231,54941,38558,47727,6.1,36.5,25.6,31.7,18667.0,89.9335560235277,4.662878512816789,1.4042190109650714,1.3493028828697988,0.10438602861084889,2.4,93.5068812555377
Pennsylvania,Wayne,51151,51195,51173,3726,17422,10479,7706,9.5,44.3,26.6,19.6,6006.0,89.60111576011157,3.895862389586239,1.6922361692236167,1.2515109251510925,0.03347280334728034,2.54,27.4237279216774
Pennsylvania,Westmoreland,354316,353765,352057,13441,94051,74816,81002,5.1,35.7,28.4,30.8,38934.0,91.5433095923216,3.725388139921846,1.2507854490341335,1.2871925287278827,0.06769020002319266,2.29,133.234220722871
Pennsylvania,Wyoming,26030,26100,26014,1343,8805,4885,3975,7.1,46.3,25.7,20.9,2944.0,93.43389855391618,1.391029875945093,1.6699699038390956,0.8331498201570873,0.11010790574763268,2.49,26.8100777908479
Pennsylvania,York,456692,459148,461058,29267,123317,82716,81848,9.2,38.9,26.1,25.8,41594.0,82.0703461870149,7.562317769290789,1.665845345160363,1.958030471027884,0.11601166276538952,2.54,189.597015841507
Rhode Island,Bristol,50774,50800,50360,3000,7413,7628,17656,8.4,20.8,21.4,49.5,3611.0,89.07942405945192,2.6771946121690666,1.1202972596377148,3.357176033441709,0.11147236414305621,2.31,782.228773250451
Rhode Island,Kent,170386,170997,171275,9465,35915,38921,41293,7.5,28.6,31.0,32.9,13635.0,86.14563368060323,3.244602854679356,1.6448181363853545,3.448900800166953,0.13729700637607298,2.36,375.343106367366
Rhode Island,Newport,85508,85662,84481,3547,12700,15017,32111,5.6,20.0,23.7,50.7,7899.0,83.95547390035664,5.1161785366908035,1.7237652653193558,2.81530314492597,0.280989949205663,2.25,313.122048563208
Rhode Island,Providence,659920,658646,657288,62521,138042,113141,138208,13.8,30.5,25.0,30.6,90405.0,61.329540410765446,11.406474868525468,2.0729263339116866,4.584056275134837,0.21035925163754723,2.55,598.297855034495
Rhode Island,Washington,129757,130880,130330,4975,19646,23915,41501,5.5,21.8,26.6,46.1,11421.0,89.2462986903901,2.21749895917786,2.0100649326935014,2.6849559202693722,0.14388909583598103,2.44,148.027610708148
South Carolina,Abbeville,24256,24258,24356,2790,6331,4882,3121,16.3,37.0,28.5,18.2,3498.0,70.08997582147528,26.037496531768994,1.5379127194894764,0.4914978794244718,0.12287446985611795,2.51,19.3724049172008
South Carolina,Aiken,169163,171263,174150,12692,37476,34225,34139,10.7,31.6,28.9,28.8,26041.0,66.4410503364827,23.90719401709876,2.3062797161672597,1.5634102093238722,0.18807525229268726,2.46,60.199841033341
South Carolina,Allendale,7992,7870,7579,1400,2328,1544,609,23.8,39.6,26.3,10.4,2487.0,26.151794374393795,69.94422890397672,1.212415130940834,0.4485935984481086,0.13336566440349176,2.4,8.71753759395985
South Carolina,Anderson,204176,206852,209581,19741,42521,42612,34413,14.2,30.5,30.6,24.7,32461.0,76.5310814765269,15.800621490182964,1.9694457217972121,1.519353055660066,0.10962009206229766,2.52,106.008134260326
South Carolina,Bamberg,13261,13112,12908,2017,2578,2827,1571,22.4,28.7,31.4,17.5,3249.0,38.87426900584796,58.00438596491229,0.9210526315789472,0.8845029239766081,0.16081871345029242,2.49,14.3303725079137
South Carolina,Barnwell,20580,20580,20414,2584,5084,4312,1944,18.6,36.5,31.0,14.0,4680.0,52.24068714405751,42.979180281953134,1.8205583045467277,0.9522920362244421,0.14004294650359445,2.55,15.1919149227249
South Carolina,Beaufort,187819,192007,196371,8925,29787,39217,57252,6.6,22.0,29.0,42.4,20996.0,71.37520533576108,15.207215943950757,1.582817107685,1.821798246482079,0.17366952322520632,2.51,122.40139523679
South Carolina,Berkeley,231538,236871,245117,15692,44274,49354,41090,10.4,29.4,32.8,27.3,23708.0,63.407303370786515,22.966693418940608,2.397271268057785,3.3723916532905296,0.2552166934189406,2.74,73.1423837106105
South Carolina,Calhoun,14113,14134,14179,1452,3723,3350,1885,13.9,35.8,32.2,18.1,2629.0,56.78422811924415,37.86069991131728,1.7531891670646018,0.7094617641039634,0.18418718875775972,2.37,14.9040815935145
South Carolina,Charleston,409716,414403,419279,20645,60891,73011,135620,7.1,21.0,25.2,46.7,55612.0,66.90782186339894,22.699022556739447,1.5586257398026575,2.5594738769135223,0.17565243990044818,2.45,166.025133721354
South Carolina,Cherokee,56207,56025,56121,6349,14271,11922,5558,16.7,37.5,31.3,14.6,10318.0,72.26892183334182,20.873877086623533,2.0140268650126516,0.7573827839760898,0.07641754546843955,2.74,55.6681803360999
South Carolina,Chester,32278,32097,31931,3471,9342,6794,2921,15.4,41.5,30.2,13.0,5530.0,59.41080680977054,35.354552183567726,2.250185048112509,0.6543301258327164,0.09474463360473723,2.58,21.4948757994146
South Carolina,Chesterfield,43250,43337,43683,6092,11994,8608,3837,20.0,39.3,28.2,12.6,8658.0,61.71679473106476,31.20307354555434,2.1207464324917673,0.8715697036223929,0.09440175631174534,2.52,22.2415239405079
South Carolina,Clarendon,30835,30950,30913,4612,8237,6395,3557,20.2,36.1,28.0,15.6,6243.0,50.45224876801198,44.694654107666395,1.3816979602021084,0.910735450065498,0.07173601147776185,2.44,21.6390440169968
South Carolina,Colleton,38536,38427,38599,3781,11449,7337,4376,14.0,42.5,27.2,16.2,7964.0,58.268319178352755,35.144677068931465,2.6293699387714793,0.7381986964250444,0.13578905787082757,2.44,13.7296337340258
South Carolina,Darlington,62843,62708,62398,6664,16041,13005,8156,15.2,36.6,29.6,18.6,12886.0,55.23006770761365,40.65680991202616,1.5291787573119617,0.6555816559961924,0.07830132191055225,2.48,46.3161480626616
South Carolina,Dillon,28275,27981,27738,4024,8041,4560,2301,21.3,42.5,24.1,12.2,7239.0,47.686748615426175,45.035796298797784,3.9747399702823176,0.46602728623531003,0.1756044846683777,2.78,29.425794224953
South Carolina,Dorchester,162159,163508,166133,10360,28283,37784,31933,9.6,26.1,34.9,29.5,15929.0,64.38925291138517,24.352628115253655,2.623251022919111,2.9643194368937595,0.28727574465649947,2.82,105.574200874212
South Carolina,Edgefield,25672,26285,26932,3392,6507,5343,3669,17.9,34.4,28.3,19.4,4047.0,60.682326621923934,32.4496644295302,1.8456375838926176,1.0850111856823266,0.14914243102162564,2.65,20.6397465269808
South Carolina,Fairfield,20880,20698,20455,2389,6544,4085,2423,15.5,42.4,26.5,15.7,4212.0,42.208955223880594,53.38691159586681,1.3272101033295063,0.8450057405281286,0.23880597014925373,2.49,12.7778399651034
South Carolina,Florence,136811,136439,136721,12731,30457,27158,22558,13.7,32.8,29.2,24.3,25173.0,52.091134766693315,41.638967195411006,1.4642150881474314,1.9621043183125062,0.09256532166449279,2.6,66.8307417704068
South Carolina,Georgetown,63506,63991,64722,4860,13016,14846,14485,10.3,27.6,31.4,30.7,9345.0,66.18370736017795,28.614958026722732,1.3178542590307296,0.6185535597300302,0.10207657266480796,2.43,29.2250338775805
South Carolina,Greenville,527207,534521,547950,36661,82361,101000,134247,10.3,23.2,28.5,37.9,56924.0,68.69637273406542,17.175067017482977,1.9528026941559338,2.995690342045901,0.16962417091317297,2.57,245.119501334035
South Carolina,Greenwood,69388,69148,69267,6582,14891,14129,11341,14.0,31.7,30.1,24.2,10688.0,60.70326112307755,30.29675259641372,1.51737573570772,1.3307906542825392,0.13033516717200128,2.49,59.6604195217723
South Carolina,Hampton,18519,18236,18113,2481,5903,3529,1479,18.5,44.1,26.4,11.0,4208.0,44.69525959367946,51.42527166780408,1.1601658879731218,0.7664444327786235,0.18898629849335924,2.66,13.6569134622091
South Carolina,Horry,353745,366011,383101,23048,85006,87328,63411,8.9,32.8,33.7,24.5,45501.0,77.84121310703507,12.226044988549537,2.0589431329323884,1.8229779765854075,0.16908160862958288,2.46,109.295184394848
South Carolina,Jasper,29143,30456,32039,2284,7423,5866,4779,11.2,36.5,28.8,23.5,4723.0,50.382000647458725,32.68047911945614,1.5312398834574297,0.9452897377792165,0.18128844286176757,2.74,16.4421227158772
South Carolina,Kershaw,65581,66121,67751,4643,16185,14941,9617,10.2,35.7,32.9,21.2,9225.0,68.44300144300144,23.829725829725827,2.1067821067821066,1.098124098124098,0.12121212121212122,2.58,34.206334773398
South Carolina,Lancaster,96576,100522,104577,8227,19059,20283,20389,12.1,28.0,29.8,30.0,11670.0,70.08076753634539,20.44740320133144,1.718145773165598,2.2732390229575605,0.06755103039796367,2.68,62.9683136921257
South Carolina,Laurens,67624,67817,67965,8296,16546,13551,7991,17.9,35.7,29.2,17.2,12161.0,67.79201819279307,24.148967530917922,1.9947499192835183,0.7173238625994919,0.09685977792439322,2.54,36.0863221371645
